,origDate,origIntRate,origUPB,origLTV,origCLTV,origDebtIncRatio,WorstCreditScore,zipCode,fmacRate,fredRate,rateDiff,stateCat
3807,2019-02-01,4.5,300000,61,61,45,675,913,4.46,2.7,0.040000000000000036,4
3808,2019-02-01,4.375,651000,66,66,46,725,949,4.46,2.7,-0.08499999999999996,4
3809,2019-02-01,4.657,484000,79,79,17,732,844,4.46,2.7,0.19700000000000006,46
3810,2019-02-01,4.375,355000,58,58,30,783,956,4.46,2.7,-0.08499999999999996,4
3811,2019-02-01,4.25,276000,79,79,32,735,837,4.46,2.7,-0.21,14
3812,2019-02-01,4.25,125000,75,75,46,741,240,4.46,2.7,-0.21,47
3813,2019-02-01,5.625,24000,5,5,6,812,939,4.46,2.7,1.165,4
3814,2019-02-01,5.25,33000,36,36,17,661,359,4.46,2.7,0.79,1
3815,2019-02-01,5.0,76000,62,62,37,813,477,4.46,2.7,0.54,16
3816,2019-02-01,4.875,94000,62,62,38,808,488,4.46,2.7,0.415,23
3817,2019-02-01,5.375,50000,80,80,41,649,729,4.46,2.7,0.915,2
3818,2019-02-01,5.375,50000,52,52,48,712,400,4.46,2.7,0.915,18
3819,2019-02-01,4.75,464000,65,65,22,661,940,4.46,2.7,0.29000000000000004,4
3820,2019-02-01,4.5,95000,56,56,24,765,559,4.46,2.7,0.040000000000000036,24
3821,2019-02-01,4.75,205000,74,74,25,793,853,4.46,2.7,0.29000000000000004,3
3822,2019-02-01,4.75,284000,67,67,31,719,980,4.46,2.7,0.29000000000000004,49
3823,2019-02-01,4.99,561000,65,86,33,707,801,4.46,2.7,0.5300000000000002,5
3824,2019-02-01,4.375,408000,75,75,38,726,801,4.46,2.7,-0.08499999999999996,5
3825,2019-02-01,4.875,218000,65,65,50,696,953,4.46,2.7,0.415,4
3826,2019-02-01,4.534,159000,59,59,38,799,32,4.46,2.7,0.07399999999999984,31
3827,2019-02-01,4.574,390000,60,60,41,679,801,4.46,2.7,0.11399999999999988,5
3828,2019-02-01,4.316,185000,49,49,50,679,294,4.46,2.7,-0.14400000000000013,42
3829,2019-02-01,5.0,119000,49,49,31,800,328,4.46,2.7,0.54,9
3830,2019-02-01,4.75,219000,17,17,40,754,950,4.46,2.7,0.29000000000000004,4
3831,2019-02-01,4.625,103000,53,53,26,649,351,4.46,2.7,0.16500000000000006,1
3832,2019-02-01,5.5,108000,67,67,26,718,254,4.46,2.7,1.04,51
3833,2019-02-01,4.75,272000,78,78,21,651,191,4.46,2.7,0.29000000000000004,39
3834,2019-02-01,4.625,250000,77,77,23,725,287,4.46,2.7,0.16500000000000006,28
3835,2019-02-01,3.875,394000,53,53,42,806,276,4.46,2.7,-0.585,28
3836,2019-02-01,4.75,137000,73,73,45,752,322,4.46,2.7,0.29000000000000004,9
3837,2019-02-01,4.625,176000,19,19,47,796,786,4.46,2.7,0.16500000000000006,45
3838,2019-02-01,4.99,114000,71,71,15,808,631,4.46,2.7,0.5300000000000002,25
3839,2019-02-01,4.875,90000,65,65,18,663,760,4.46,2.7,0.415,45
3840,2019-02-01,4.625,131000,48,48,30,672,760,4.46,2.7,0.16500000000000006,45
3841,2019-02-01,4.875,430000,60,60,33,657,919,4.46,2.7,0.415,4
3842,2019-02-01,5.125,53000,36,36,40,698,145,4.46,2.7,0.665,35
3843,2019-02-01,4.99,129000,48,48,43,781,959,4.46,2.7,0.5300000000000002,4
3844,2019-02-01,4.875,225000,41,41,44,727,333,4.46,2.7,0.415,9
3845,2019-02-01,5.375,252000,65,65,44,725,208,4.46,2.7,0.915,21
3846,2019-02-01,4.625,465000,52,52,46,698,69,4.46,2.7,0.16500000000000006,6
3847,2019-02-01,4.99,175000,62,62,46,725,18,4.46,2.7,0.5300000000000002,20
3848,2019-02-01,4.375,278000,70,70,48,675,347,4.46,2.7,-0.08499999999999996,9
3849,2019-02-01,4.875,251000,70,70,48,733,751,4.46,2.7,0.415,45
3850,2019-02-01,4.75,280000,75,75,27,766,972,4.46,2.7,0.29000000000000004,38
3851,2019-02-01,5.25,90000,31,31,14,754,631,4.46,2.7,0.79,25
3852,2019-02-01,5.125,301000,80,80,45,726,800,4.46,2.7,0.665,5
3853,2019-02-01,5.5,140000,80,80,45,682,541,4.46,2.7,1.04,50
3854,2019-02-01,5.0,110000,67,67,34,708,810,4.46,2.7,0.54,5
3855,2019-02-01,5.5,183000,77,77,35,640,286,4.46,2.7,1.04,28
3856,2019-02-01,4.875,154000,86,86,33,725,170,4.46,2.7,0.415,39
3857,2019-02-01,4.875,159000,60,60,36,681,231,4.46,2.7,0.415,47
3858,2019-02-01,5.5,289000,79,79,45,694,844,4.46,2.7,1.04,46
3859,2019-02-01,4.875,576000,80,80,36,706,14,4.46,2.7,0.415,20
3860,2019-02-01,4.18,339000,60,60,40,766,24,4.46,2.7,-0.28000000000000025,20
3861,2019-02-01,4.875,352000,78,78,28,630,957,4.46,2.7,0.415,4
3862,2019-02-01,5.25,453000,44,44,48,757,945,4.46,2.7,0.79,4
3863,2019-02-01,5.875,144000,76,76,27,652,430,4.46,2.7,1.415,36
3864,2019-02-01,4.75,346000,80,80,31,696,74,4.46,2.7,0.29000000000000004,32
3865,2019-02-01,4.25,320000,76,76,28,742,852,4.46,2.7,-0.21,3
3866,2019-02-01,4.875,136000,76,76,27,789,628,4.46,2.7,0.415,15
3867,2019-02-01,5.125,154000,80,80,45,714,760,4.46,2.7,0.665,45
3868,2019-02-01,5.0,629000,74,74,40,691,927,4.46,2.7,0.54,4
3869,2019-02-01,4.5,228000,30,30,49,713,953,4.46,2.7,0.040000000000000036,4
3870,2019-02-01,4.75,252000,70,70,24,722,287,4.46,2.7,0.29000000000000004,28
3871,2019-02-01,4.375,110000,50,50,38,779,481,4.46,2.7,-0.08499999999999996,23
3872,2019-02-01,5.75,260000,78,78,36,671,773,4.46,2.7,1.29,45
3873,2019-02-01,5.375,138000,77,77,37,686,440,4.46,2.7,0.915,36
3874,2019-02-01,4.75,210000,56,56,41,687,900,4.46,2.7,0.29000000000000004,4
3875,2019-02-01,4.99,390000,67,67,44,622,945,4.46,2.7,0.5300000000000002,4
3876,2019-02-01,4.625,308000,77,77,44,744,981,4.46,2.7,0.16500000000000006,49
3877,2019-02-01,5.0,192000,80,80,34,782,809,4.46,2.7,0.54,5
3878,2019-02-01,4.625,310000,69,69,34,705,190,4.46,2.7,0.16500000000000006,39
3879,2019-02-01,5.5,59000,48,48,17,668,677,4.46,2.7,1.04,17
3880,2019-02-01,4.375,272000,20,20,49,798,940,4.46,2.7,-0.08499999999999996,4
3881,2019-02-01,4.875,222000,48,48,50,789,653,4.46,2.7,0.415,25
3882,2019-02-01,5.0,168000,69,69,40,751,402,4.46,2.7,0.54,18
3883,2019-02-01,4.875,169000,45,45,50,624,755,4.46,2.7,0.415,45
3884,2019-02-01,4.5,279000,70,70,41,681,852,4.46,2.7,0.040000000000000036,3
3885,2019-02-01,4.875,145000,40,40,29,742,114,4.46,2.7,0.415,35
3886,2019-02-01,4.99,90000,67,67,22,792,992,4.46,2.7,0.5300000000000002,49
3887,2019-02-01,4.99,271000,64,64,41,644,860,4.46,2.7,0.5300000000000002,3
3888,2019-02-01,4.625,140000,79,79,43,795,321,4.46,2.7,0.16500000000000006,9
3889,2019-02-01,5.375,530000,67,67,49,661,900,4.46,2.7,0.915,4
3890,2019-02-01,4.875,292000,80,80,36,720,330,4.46,2.7,0.415,9
3891,2019-02-01,4.625,255000,52,52,47,769,762,4.46,2.7,0.16500000000000006,45
3892,2019-02-01,4.875,207000,71,71,37,763,781,4.46,2.7,0.415,45
3893,2019-02-01,4.75,460000,24,24,32,732,112,4.46,2.7,0.29000000000000004,35
3894,2019-02-01,4.625,200000,57,57,50,719,983,4.46,2.7,0.16500000000000006,49
3895,2019-02-01,4.75,390000,74,74,42,794,114,4.46,2.7,0.29000000000000004,35
3896,2019-02-01,5.125,114000,72,72,33,746,559,4.46,2.7,0.665,24
3897,2019-02-01,5.25,145000,42,47,50,663,131,4.46,2.7,0.79,35
3898,2019-02-01,4.375,400000,59,59,29,811,926,4.46,2.7,-0.08499999999999996,4
3899,2019-02-01,4.5,242000,52,52,12,774,936,4.46,2.7,0.040000000000000036,4
3900,2019-02-01,4.99,368000,41,41,34,761,950,4.46,2.7,0.5300000000000002,4
3901,2019-02-01,4.75,275000,79,79,30,769,19,4.46,2.7,0.29000000000000004,20
3902,2019-02-01,4.75,173000,71,71,40,750,478,4.46,2.7,0.29000000000000004,16
3903,2019-02-01,5.625,115000,72,72,44,685,590,4.46,2.7,1.165,27
3904,2019-02-01,4.5,280000,66,66,45,662,900,4.46,2.7,0.040000000000000036,4
3905,2019-02-01,4.375,620000,84,84,44,793,221,4.46,2.7,-0.08499999999999996,47
3906,2019-02-01,4.875,91000,38,38,41,669,481,4.46,2.7,0.415,23
3907,2019-02-01,4.75,251000,73,73,41,710,974,4.46,2.7,0.29000000000000004,38
3908,2019-02-01,4.75,231000,82,82,50,787,840,4.46,2.7,0.29000000000000004,46
3909,2019-02-01,4.625,210000,73,73,32,658,67,4.46,2.7,0.16500000000000006,6
3910,2019-02-01,4.875,160000,67,67,29,699,480,4.46,2.7,0.415,23
3911,2019-02-01,5.5,284000,80,80,50,699,957,4.46,2.7,1.04,4
3912,2019-02-01,4.375,314000,59,59,39,711,840,4.46,2.7,-0.08499999999999996,46
3913,2019-02-01,4.56,200000,9,9,44,729,119,4.46,2.7,0.09999999999999963,35
3914,2019-02-01,3.75,102000,83,83,45,750,7,4.46,2.7,-0.71,40
3915,2019-02-01,4.99,342000,69,69,45,650,327,4.46,2.7,0.5300000000000002,9
3916,2019-02-01,4.875,203000,83,83,41,652,301,4.46,2.7,0.415,10
3917,2019-02-01,4.375,298000,50,50,36,778,600,4.46,2.7,-0.08499999999999996,15
3918,2019-02-01,4.5,143000,57,57,40,810,457,4.46,2.7,0.040000000000000036,36
3919,2019-02-01,4.25,265000,69,69,27,704,30,4.46,2.7,-0.21,31
3920,2019-02-01,5.0,99000,77,77,25,806,402,4.46,2.7,0.54,18
3921,2019-02-01,4.65,484000,43,57,37,772,128,4.46,2.7,0.1900000000000004,35
3922,2019-02-01,5.625,166000,80,80,42,709,393,4.46,2.7,1.165,26
3923,2019-02-01,4.25,226000,48,48,27,761,802,4.46,2.7,-0.21,5
3924,2019-02-01,4.99,383000,78,78,25,767,983,4.46,2.7,0.5300000000000002,49
3925,2019-02-01,4.75,150000,52,52,31,698,560,4.46,2.7,0.29000000000000004,24
3926,2019-02-01,3.875,565000,60,60,46,797,912,4.46,2.7,-0.585,4
3927,2019-02-01,4.99,172000,89,89,44,726,871,4.46,2.7,0.5300000000000002,33
3928,2019-02-01,5.25,176000,63,63,41,755,281,4.46,2.7,0.79,28
3929,2019-02-01,4.99,272000,80,80,32,756,207,4.46,2.7,0.5300000000000002,21
3930,2019-02-01,4.375,93000,85,85,21,748,524,4.46,2.7,-0.08499999999999996,13
3931,2019-02-01,4.375,172000,75,75,35,680,483,4.46,2.7,-0.08499999999999996,23
3932,2019-02-01,4.875,109000,70,70,42,683,304,4.46,2.7,0.415,10
3933,2019-02-01,4.25,279000,59,59,46,727,945,4.46,2.7,-0.21,4
3934,2019-02-01,4.99,150000,66,66,43,700,444,4.46,2.7,0.5300000000000002,36
3935,2019-02-01,4.875,95000,32,32,49,786,342,4.46,2.7,0.415,9
3936,2019-02-01,5.375,160000,52,52,44,647,998,4.46,2.7,0.915,0
3937,2019-02-01,4.75,386000,80,80,32,784,917,4.46,2.7,0.29000000000000004,4
3938,2019-02-01,5.375,244000,75,75,40,637,922,4.46,2.7,0.915,4
3939,2019-02-01,5.49,236000,80,80,44,725,989,4.46,2.7,1.0300000000000002,49
3940,2019-02-01,4.75,278000,90,90,25,802,843,4.46,2.7,0.29000000000000004,46
3941,2019-02-01,4.625,166000,72,72,28,635,953,4.46,2.7,0.16500000000000006,4
3942,2019-02-01,4.5,275000,69,69,42,754,989,4.46,2.7,0.040000000000000036,49
3943,2019-02-01,4.25,237000,85,85,43,767,489,4.46,2.7,-0.21,23
3944,2019-02-01,4.5,379000,58,58,46,732,117,4.46,2.7,0.040000000000000036,35
3945,2019-02-01,4.56,203000,63,63,36,764,435,4.46,2.7,0.09999999999999963,36
3946,2019-02-01,4.75,350000,54,54,49,797,600,4.46,2.7,0.29000000000000004,15
3947,2019-02-01,4.375,455000,53,53,40,674,945,4.46,2.7,-0.08499999999999996,4
3948,2019-02-01,5.25,51000,60,60,37,698,307,4.46,2.7,0.79,10
3949,2019-02-01,4.875,77000,52,52,24,719,427,4.46,2.7,0.415,18
3950,2019-02-01,5.75,149000,79,79,40,689,761,4.46,2.7,1.29,45
3951,2019-02-01,4.5,585000,75,75,36,767,945,4.46,2.7,0.040000000000000036,4
3952,2019-02-01,4.875,235000,72,72,20,704,239,4.46,2.7,0.415,47
3953,2019-02-01,4.99,418000,80,80,50,754,973,4.46,2.7,0.5300000000000002,38
3954,2019-02-01,3.875,727000,38,38,38,762,113,4.46,2.7,-0.585,35
3955,2019-02-01,4.875,516000,80,80,50,784,217,4.46,2.7,0.415,21
3956,2019-02-01,4.25,110000,14,14,50,766,919,4.46,2.7,-0.21,4
3957,2019-02-01,4.75,312000,80,80,49,748,837,4.46,2.7,0.29000000000000004,14
3958,2019-02-01,4.25,101000,39,39,24,718,891,4.46,2.7,-0.21,34
3959,2019-02-01,4.99,115000,59,59,26,663,432,4.46,2.7,0.5300000000000002,36
3960,2019-02-01,4.25,361000,44,44,46,622,913,4.46,2.7,-0.21,4
3961,2019-02-01,4.875,369000,73,73,39,748,860,4.46,2.7,0.415,3
3962,2019-02-01,4.99,239000,90,90,45,698,349,4.46,2.7,0.5300000000000002,9
3963,2019-02-01,4.75,162000,54,54,38,749,287,4.46,2.7,0.29000000000000004,28
3964,2019-02-01,5.5,75000,62,62,27,697,700,4.46,2.7,1.04,19
3965,2019-02-01,5.375,254000,44,44,49,642,853,4.46,2.7,0.915,3
3966,2019-02-01,5.625,109000,76,76,45,641,506,4.46,2.7,1.165,13
3967,2019-02-01,4.75,200000,79,79,32,810,141,4.46,2.7,0.29000000000000004,35
3968,2019-02-01,4.5,600000,80,80,45,709,88,4.46,2.7,0.040000000000000036,32
3969,2019-02-01,4.25,265000,58,58,42,774,117,4.46,2.7,-0.21,35
3970,2019-02-01,5.25,171000,66,66,45,716,923,4.46,2.7,0.79,4
3971,2019-02-01,4.625,484000,67,67,43,741,951,4.46,2.7,0.16500000000000006,4
3972,2019-02-01,4.99,360000,64,64,41,666,926,4.46,2.7,0.5300000000000002,4
3973,2019-02-01,4.875,52000,21,21,44,663,31,4.46,2.7,0.415,31
3974,2019-02-01,4.625,120000,45,45,42,746,351,4.46,2.7,0.16500000000000006,1
3975,2019-02-01,5.375,182000,80,80,34,698,558,4.46,2.7,0.915,24
3976,2019-02-01,5.125,300000,63,63,40,750,971,4.46,2.7,0.665,38
3977,2019-02-01,4.625,220000,79,79,35,722,528,4.46,2.7,0.16500000000000006,13
3978,2019-02-01,5.375,250000,60,60,45,650,953,4.46,2.7,0.915,4
3979,2019-02-01,4.5,484000,54,54,43,777,852,4.46,2.7,0.040000000000000036,3
3980,2019-02-01,4.875,236000,56,56,32,766,895,4.46,2.7,0.415,34
3981,2019-02-01,5.125,116000,75,75,46,719,799,4.46,2.7,0.665,45
3982,2019-02-01,4.875,75000,23,23,34,734,282,4.46,2.7,0.415,28
3983,2019-02-01,4.375,75000,40,40,48,692,551,4.46,2.7,-0.08499999999999996,24
3984,2019-02-01,5.25,102000,36,36,36,717,585,4.46,2.7,0.79,29
3985,2019-02-01,4.75,187000,85,85,34,757,196,4.46,2.7,0.29000000000000004,39
3986,2019-02-01,6.375,131000,71,71,35,652,760,4.46,2.7,1.915,45
3987,2019-02-01,4.75,230000,46,46,35,744,336,4.46,2.7,0.29000000000000004,9
3988,2019-02-01,4.375,367000,72,75,48,767,956,4.46,2.7,-0.08499999999999996,4
3989,2019-02-01,4.875,326000,80,80,43,722,923,4.46,2.7,0.415,4
3990,2019-02-01,5.375,61000,30,30,23,747,871,4.46,2.7,0.915,33
3991,2019-02-01,4.56,124000,45,45,29,813,86,4.46,2.7,0.09999999999999963,32
3992,2019-02-01,4.5,142000,88,88,32,776,670,4.46,2.7,0.040000000000000036,17
3993,2019-02-01,4.99,290000,80,80,41,745,801,4.46,2.7,0.5300000000000002,5
3994,2019-02-01,4.625,396000,70,70,29,698,853,4.46,2.7,0.16500000000000006,3
3995,2019-02-01,4.99,300000,80,80,29,671,384,4.46,2.7,0.5300000000000002,44
3996,2019-02-01,4.875,62000,41,41,19,740,613,4.46,2.7,0.415,15
3997,2019-02-01,4.99,175000,62,62,44,776,371,4.46,2.7,0.5300000000000002,44
3998,2019-02-01,4.625,420000,47,47,46,642,600,4.46,2.7,0.16500000000000006,15
3999,2019-02-01,4.125,454000,70,70,33,712,906,4.46,2.7,-0.335,4
4000,2019-02-01,4.875,270000,66,66,26,670,331,4.46,2.7,0.415,9
4001,2019-02-01,4.75,555000,60,60,45,701,951,4.46,2.7,0.29000000000000004,4
4002,2019-02-01,4.375,228000,38,38,31,807,972,4.46,2.7,-0.08499999999999996,38
4003,2019-02-01,4.375,153000,31,31,45,763,983,4.46,2.7,-0.08499999999999996,49
4004,2019-02-01,4.875,323000,68,68,44,747,956,4.46,2.7,0.415,4
4005,2019-02-01,5.875,186000,80,80,49,690,973,4.46,2.7,1.415,38
4006,2019-02-01,4.75,117000,40,40,28,662,30,4.46,2.7,0.29000000000000004,31
4007,2019-02-01,4.875,247000,65,65,40,796,956,4.46,2.7,0.415,4
4008,2019-02-01,4.56,230000,80,80,21,734,575,4.46,2.7,0.09999999999999963,43
4009,2019-02-01,4.49,113000,47,47,31,802,488,4.46,2.7,0.03000000000000025,23
4010,2019-02-01,4.625,467000,57,57,34,651,911,4.46,2.7,0.16500000000000006,4
4011,2019-02-01,4.875,445000,67,67,40,689,967,4.46,2.7,0.415,12
4012,2019-02-01,4.75,250000,57,57,44,628,906,4.46,2.7,0.29000000000000004,4
4013,2019-02-01,4.99,450000,70,70,49,716,31,4.46,2.7,0.5300000000000002,31
4014,2019-02-01,4.99,555000,57,57,48,647,900,4.46,2.7,0.5300000000000002,4
4015,2019-02-01,4.5,355000,62,62,43,810,850,4.46,2.7,0.040000000000000036,3
4016,2019-02-01,4.375,200000,45,45,21,749,925,4.46,2.7,-0.08499999999999996,4
4017,2019-02-01,4.25,412000,56,56,30,773,913,4.46,2.7,-0.21,4
4018,2019-02-01,4.625,263000,70,70,44,680,923,4.46,2.7,0.16500000000000006,4
4019,2019-02-01,4.375,350000,47,47,26,633,928,4.46,2.7,-0.08499999999999996,4
4020,2019-02-01,4.75,88000,40,40,27,695,463,4.46,2.7,0.29000000000000004,16
4021,2019-02-01,4.5,128000,80,80,38,743,485,4.46,2.7,0.040000000000000036,23
4022,2019-02-01,5.75,107000,80,80,35,670,474,4.46,2.7,1.29,16
4023,2019-02-01,4.875,342000,66,66,43,720,917,4.46,2.7,0.415,4
4024,2019-02-01,5.125,90000,88,88,38,684,654,4.46,2.7,0.665,25
4025,2019-02-01,5.5,287000,80,80,37,682,76,4.46,2.7,1.04,32
4026,2019-02-01,4.625,175000,60,60,44,691,986,4.46,2.7,0.16500000000000006,49
4027,2019-02-01,4.875,102000,68,68,39,738,680,4.46,2.7,0.415,30
4028,2019-02-01,4.6,150000,54,54,18,806,300,4.46,2.7,0.13999999999999968,10
4029,2019-02-01,5.75,304000,80,80,36,662,900,4.46,2.7,1.29,4
4030,2019-02-01,5.125,172000,97,97,29,785,481,4.46,2.7,0.665,23
4031,2019-02-01,4.75,132000,22,28,31,794,70,4.46,2.7,0.29000000000000004,32
4032,2019-02-01,4.75,143000,74,74,39,784,554,4.46,2.7,0.29000000000000004,24
4033,2019-02-01,4.75,314000,90,90,42,752,982,4.46,2.7,0.29000000000000004,49
4034,2019-02-01,4.5,450000,53,53,49,689,105,4.46,2.7,0.040000000000000036,35
4035,2019-02-01,4.25,154000,56,56,28,779,524,4.46,2.7,-0.21,13
4036,2019-02-01,4.375,145000,91,91,50,802,703,4.46,2.7,-0.08499999999999996,19
4037,2019-02-01,4.0,252000,73,73,33,736,88,4.46,2.7,-0.46,32
4038,2019-02-01,4.75,245000,61,61,26,769,598,4.46,2.7,0.29000000000000004,27
4039,2019-02-01,4.375,83000,29,29,43,660,190,4.46,2.7,-0.08499999999999996,39
4040,2019-02-01,5.2,154000,95,95,44,757,326,4.46,2.7,0.7400000000000002,9
4041,2019-02-01,4.99,147000,73,73,38,712,492,4.46,2.7,0.5300000000000002,23
4042,2019-02-01,4.625,89000,64,64,26,685,864,4.46,2.7,0.16500000000000006,3
4043,2019-02-01,4.625,230000,80,80,41,687,14,4.46,2.7,0.16500000000000006,20
4044,2019-02-01,4.99,142000,80,80,38,781,342,4.46,2.7,0.5300000000000002,9
4045,2019-02-01,5.5,251000,95,95,35,675,785,4.46,2.7,1.04,45
4046,2019-02-01,4.875,124000,80,80,39,692,740,4.46,2.7,0.415,37
4047,2019-02-01,6.125,54000,36,36,37,659,481,4.46,2.7,1.665,23
4048,2019-02-01,4.99,200000,80,80,26,746,553,4.46,2.7,0.5300000000000002,24
4049,2019-02-01,4.875,258000,57,57,26,728,953,4.46,2.7,0.415,4
4050,2019-02-01,4.375,276000,80,80,25,767,891,4.46,2.7,-0.08499999999999996,34
4051,2019-02-01,4.75,183000,60,60,33,639,980,4.46,2.7,0.29000000000000004,49
4052,2019-02-01,4.875,261000,94,94,35,686,572,4.46,2.7,0.415,43
4053,2019-02-01,4.375,413000,80,80,23,752,481,4.46,2.7,-0.08499999999999996,23
4054,2019-02-01,5.875,691000,75,75,50,693,913,4.46,2.7,1.415,4
4055,2019-02-01,6.0,283000,80,80,41,684,298,4.46,2.7,1.54,42
4056,2019-02-01,4.125,474000,56,56,42,675,967,4.46,2.7,-0.335,12
4057,2019-02-01,5.125,198000,69,69,44,723,805,4.46,2.7,0.665,5
4058,2019-02-01,4.75,455000,68,68,34,720,336,4.46,2.7,0.29000000000000004,9
4059,2019-02-01,5.125,231000,44,44,36,693,921,4.46,2.7,0.665,4
4060,2019-02-01,4.875,295000,73,73,26,780,656,4.46,2.7,0.415,25
4061,2019-02-01,4.375,492000,88,88,47,790,905,4.46,2.7,-0.08499999999999996,4
4062,2019-02-01,4.375,272000,72,72,43,721,972,4.46,2.7,-0.08499999999999996,38
4063,2019-02-01,4.5,52000,15,15,43,675,14,4.46,2.7,0.040000000000000036,20
4064,2019-02-01,4.875,150000,59,59,46,707,190,4.46,2.7,0.415,39
4065,2019-02-01,4.875,133000,63,63,29,813,549,4.46,2.7,0.415,50
4066,2019-02-01,5.375,357000,83,83,43,685,956,4.46,2.7,0.915,4
4067,2019-02-01,4.625,156000,66,66,33,734,324,4.46,2.7,0.16500000000000006,9
4068,2019-02-01,4.5,55000,25,25,19,703,274,4.46,2.7,0.040000000000000036,28
4069,2019-02-01,4.875,405000,74,74,44,703,917,4.46,2.7,0.415,4
4070,2019-02-01,4.5,164000,80,80,33,745,300,4.46,2.7,0.040000000000000036,10
4071,2019-02-01,4.375,162000,76,76,48,798,847,4.46,2.7,-0.08499999999999996,46
4072,2019-02-01,5.125,590000,51,51,44,714,940,4.46,2.7,0.665,4
4073,2019-02-01,4.625,463000,90,90,27,680,945,4.46,2.7,0.16500000000000006,4
4074,2019-02-01,4.56,218000,65,65,41,709,986,4.46,2.7,0.09999999999999963,49
4075,2019-02-01,4.99,287000,75,75,38,743,786,4.46,2.7,0.5300000000000002,45
4076,2019-02-01,4.625,291000,66,66,42,774,930,4.46,2.7,0.16500000000000006,4
4077,2019-02-01,5.75,125000,80,80,39,696,549,4.46,2.7,1.29,50
4078,2019-02-01,4.875,78000,46,46,22,789,672,4.46,2.7,0.415,17
4079,2019-02-01,4.375,479000,80,80,29,737,902,4.46,2.7,-0.08499999999999996,4
4080,2019-02-01,4.625,384000,70,70,42,638,900,4.46,2.7,0.16500000000000006,4
4081,2019-02-01,4.124,438000,80,80,20,781,605,4.46,2.7,-0.3360000000000003,15
4082,2019-02-01,4.75,187000,44,44,25,770,483,4.46,2.7,0.29000000000000004,23
4083,2019-02-01,4.75,202000,75,75,39,795,840,4.46,2.7,0.29000000000000004,46
4084,2019-02-01,4.75,187000,79,79,40,729,483,4.46,2.7,0.29000000000000004,23
4085,2019-02-01,5.0,350000,74,74,50,662,750,4.46,2.7,0.54,45
4086,2019-02-01,4.5,146000,62,62,10,695,828,4.46,2.7,0.040000000000000036,52
4087,2019-02-01,5.5,168000,80,80,11,685,707,4.46,2.7,1.04,19
4088,2019-02-01,4.375,182000,41,41,12,783,802,4.46,2.7,-0.08499999999999996,5
4089,2019-02-01,4.625,113000,44,44,13,796,707,4.46,2.7,0.16500000000000006,19
4090,2019-02-01,5.25,46000,80,80,13,632,448,4.46,2.7,0.79,36
4091,2019-02-01,4.375,495000,59,59,14,778,900,4.46,2.7,-0.08499999999999996,4
4092,2019-02-01,4.75,147000,72,72,16,758,974,4.46,2.7,0.29000000000000004,38
4093,2019-02-01,4.625,163000,64,64,16,732,54,4.46,2.7,0.16500000000000006,48
4094,2019-02-01,5.25,81000,65,65,17,624,766,4.46,2.7,0.79,45
4095,2019-02-01,4.375,469000,60,60,18,757,805,4.46,2.7,-0.08499999999999996,5
4096,2019-02-01,4.5,270000,80,80,18,791,286,4.46,2.7,0.040000000000000036,28
4097,2019-02-01,4.49,100000,69,69,18,774,441,4.46,2.7,0.03000000000000025,36
4098,2019-02-01,4.75,204000,73,73,19,781,335,4.46,2.7,0.29000000000000004,9
4099,2019-02-01,5.0,299000,51,51,19,755,594,4.46,2.7,0.54,27
4100,2019-02-01,4.75,76000,17,29,21,791,908,4.46,2.7,0.29000000000000004,4
4101,2019-02-01,4.625,150000,69,69,21,817,591,4.46,2.7,0.16500000000000006,27
4102,2019-02-01,4.25,327000,62,62,21,722,370,4.46,2.7,-0.21,44
4103,2019-02-01,4.625,101000,60,60,21,766,530,4.46,2.7,0.16500000000000006,50
4104,2019-02-01,4.75,186000,78,78,22,758,936,4.46,2.7,0.29000000000000004,4
4105,2019-02-01,4.375,230000,55,55,22,789,66,4.46,2.7,-0.08499999999999996,6
4106,2019-02-01,4.375,144000,80,80,22,812,236,4.46,2.7,-0.08499999999999996,47
4107,2019-02-01,4.75,230000,70,70,23,807,953,4.46,2.7,0.29000000000000004,4
4108,2019-02-01,4.5,210000,60,60,23,690,707,4.46,2.7,0.040000000000000036,19
4109,2019-02-01,4.875,110000,80,80,23,775,9,4.46,2.7,0.415,40
4110,2019-02-01,4.625,264000,27,27,24,796,950,4.46,2.7,0.16500000000000006,4
4111,2019-02-01,5.125,275000,68,68,24,738,283,4.46,2.7,0.665,28
4112,2019-02-01,4.5,365000,61,61,25,730,928,4.46,2.7,0.040000000000000036,4
4113,2019-02-01,4.625,397000,75,75,26,788,958,4.46,2.7,0.16500000000000006,4
4114,2019-02-01,4.75,142000,75,75,26,709,493,4.46,2.7,0.29000000000000004,23
4115,2019-02-01,4.0,131000,67,67,26,695,284,4.46,2.7,-0.46,28
4116,2019-02-01,4.625,233000,72,72,26,755,31,4.46,2.7,0.16500000000000006,31
4117,2019-02-01,4.375,317000,58,58,26,723,117,4.46,2.7,-0.08499999999999996,35
4118,2019-02-01,4.75,176000,64,64,27,684,342,4.46,2.7,0.29000000000000004,9
4119,2019-02-01,4.375,208000,75,75,27,770,618,4.46,2.7,-0.08499999999999996,15
4120,2019-02-01,4.625,109000,63,63,27,811,403,4.46,2.7,0.16500000000000006,18
4121,2019-02-01,4.75,176000,80,80,27,781,218,4.46,2.7,0.29000000000000004,21
4122,2019-02-01,5.625,97000,74,74,27,633,294,4.46,2.7,1.165,42
